nr,Fibre Volume Fraction,Cut angle ,taverage,waverage,area,Lnominal,R-value1,Fmax,smax,f,E,Temp.
1656,-0.22761492356110316,-0.700879321478354,-0.7825254463386847,0.04218546741635229,-0.7074308815698276,-0.17506835870388548,-0.40147880331264985,0.9067972540319088,0.9743597682214783,0.3406784252494958,0.8570930841604766,1.0594684357146418
666,0.0014737323189788656,-0.700879321478354,-0.6806713477095928,0.06157108881062686,-0.6024267756023809,-0.17506835870388548,-0.09638976201055335,-1.1690178764289865,-1.1910982893586772,-0.7316075175871655,0.6750848692860952,-0.054559521170505616
1323,0.664303576665349,1.5175160329461488,1.4837282481586163,0.17788481717627294,1.4065080846076568,-0.17506835870388548,-0.7743654093485457,0.013675042032823997,-0.054630680200166426,-0.3006409185523351,-1.3737953420238576,-0.48696520318786896
1791,0.6536127727242795,0.7780509148046477,1.305483575557705,0.22053318424367618,1.2596255082250412,-0.17506835870388548,-0.40147880331264985,0.03593130294276903,-0.03749161867711577,0.29450343249576405,-1.426594894923737,-0.1116509717238887
2597,0.2336169036107958,-0.700879321478354,-0.8674038618629283,0.10809658015688557,-0.759471039659266,-0.17506835870388548,2.954500651010412,-1.0029335208214396,-1.0694155722381506,1.8849754051243048,1.1421248168882807,-0.054559521170505616
668,0.0014737323189788656,-0.700879321478354,-0.765549763233836,0.1391135743877238,-0.6560065833394357,-0.17506835870388548,-0.7743654093485457,0.6117223110000568,0.6477474637256073,-0.2185520425457007,0.7583622128842795,-0.054559521170505616
962,0.024382597906986853,-0.700879321478354,-0.6042807737377733,0.2980756698207731,-0.46262658759880054,-0.17506835870388548,-0.09638976201055335,-1.3659738197503282,-1.336179752197331,-0.7316075175871655,0.645036343245514,0.10680535109265465
976,-0.38492246726542634,-0.700879321478354,-0.663695664604744,0.25542730275336983,-0.5260601530806013,-0.17506835870388548,-0.09638976201055335,-1.3908625416281162,-1.3860031426356334,-0.7316075175871655,0.69397251422589,0.10680535109265465
1775,0.664303576665349,1.5175160329461488,1.4582647235013437,0.2321645570802398,1.4071239444667036,-0.17506835870388548,-0.40147880331264985,0.017982705434748836,-0.05215914437406613,-0.04411318103160265,-1.340741963379218,0.10680535109265465
655,-0.22914218126697006,-0.700879321478354,-0.765549763233836,0.022799846022077713,-0.6901868055165225,-0.17506835870388548,-0.09638976201055335,-1.2020432958437437,-1.2579914459230368,-0.7316075175871655,0.7223039816355813,-0.054559521170505616
2575,0.010637278554182493,-0.700879321478354,-0.7400862385765631,0.3717410311190159,-0.5679386234957707,-0.17506835870388548,-0.09638976201055335,1.849218280519689,1.8764241478167576,-0.7316075175871655,0.7944204441329772,-0.054559521170505616
683,-0.25205104685497914,-0.700879321478354,-0.6806713477095928,0.06157108881062686,-0.6024267756023809,-0.17506835870388548,-0.7743654093485457,0.2343231340647522,0.24624993354546398,1.8336698576201584,0.6828116331251023,-0.054559521170505616
647,0.1526722451998333,-0.700879321478354,-0.6806713477095928,0.1391135743877238,-0.5790241009586097,-0.17506835870388548,-0.7743654093485457,0.4329542798201757,0.4448274428630738,1.8336698576201584,0.5754954686944531,-0.054559521170505616
1156,0.036600659553924296,-0.700879321478354,-0.7400862385765631,0.02667697030093318,-0.6658603410841812,-0.17506835870388548,-0.7743654093485457,0.31329696310004107,0.33813562995880025,1.8336698576201584,0.5128228286669544,-0.09140455183009952
755,0.1526722451998333,-0.700879321478354,-0.7231105554717143,0.2670586755899335,-0.5771765213814697,-0.17506835870388548,-0.09638976201055335,1.6522623371983474,1.6822815439067296,-0.7316075175871655,0.7720986819314023,1.0594684357146418
923,-0.1283431726797345,-0.700879321478354,-0.7400862385765631,0.04993971597406184,-0.6569303731280056,-0.17506835870388548,-0.09638976201055335,1.5663483837932908,1.6443769617513035,-0.7316075175871655,0.7763913285086287,0.10680535109265465
