nr,Fibre Volume Fraction,Cut angle ,taverage,waverage,area,R-value1,Fmax,smax,f,E,Temp.,tens,comp
653,0.1321549162981545,-0.6734739784449117,-0.6630972994091802,-0.4018854493785375,-0.6711712080101889,-0.5968287804085799,0.711579973652392,0.7408215098050611,1.083815403449777,0.5480252926439251,-0.05294103803395837,0.5766214556066419,-0.6746589621759886
662,-0.3040384531297044,-0.6734739784449117,-0.7492960523435401,-1.6505757572778958,-0.7942394220366445,-0.5968287804085799,0.6371333780378244,0.7027069135642514,1.083815403449777,0.7271461321657445,-0.05294103803395837,0.5088595371876747,-0.21226343500824651
1104,1.6081627825439344,1.5569710270909394,1.543590775710443,0.13921368404451243,1.53689755168331,1.8428639247258003,-1.2639283066612461,-0.912556390809314,-0.09809160419368634,-1.5770607379549908,0.08424920160201657,-1.447138431989459,0.9449150798077672
1625,0.317206648782698,1.5569710270909394,1.4142926463089023,1.7208880740503734,1.4929202674467088,1.8428639247258003,-1.059097341931662,-0.7895262084814184,1.0601772632969075,-1.502163862991207,0.08424920160201657,-1.4104340595125184,5.975746690142226
1659,-0.9649374977173681,-0.6734739784449117,-0.6975768005829244,-1.109476623854846,-0.7318530420730951,-0.5968287804085799,0.3677271894878696,0.3968565592783083,0.8237958617682147,0.7749718475040641,1.2378335768175783,0.5276822923040548,-0.3550270626072062
2213,-0.2643845104544462,-0.6734739784449117,-0.6975768005829244,1.5543960329971147,-0.6462848378607948,-0.5968287804085799,0.699240758909646,0.719552022658965,-0.5885830123657236,0.676613300864879,-0.05294103803395837,0.9041373946316508,0.1787502783600158
1164,-0.9693434913479517,-0.6734739784449117,-0.6458575488223082,-1.7338217778045177,-0.6957166689794543,-0.5968287804085799,0.49770025144479435,0.5251229321440788,-0.0212676486968613,0.5719381503130849,0.24025531769359249,0.661951278800897,-0.3550270626072062
1075,-0.20270059962626402,-0.6734739784449117,-0.6803370499960523,-0.8181155520116619,-0.7011712158615132,-0.5968287804085799,0.4236649629883182,0.44889373966245955,1.083815403449777,0.41492542448539416,0.2019329836095977,0.6663432549947189,-0.39944241341577164
1188,0.17180885897341272,-0.6734739784449117,-0.8182550546910284,1.0965429201006867,-0.7802621456513685,-0.5968287804085799,1.0130681205334864,1.1021186569184225,-0.689045108015418,0.9635675928947957,0.1262463737937085,0.672617506700179,-1.0466375251977234
1100,-0.7975097397551589,-0.6734739784449117,-0.7320563017566681,0.6803128174675771,-0.7090121270044731,1.8428639247258003,-2.116568045384996,-2.2191685878185385,0.12056119222035441,0.7799348934353992,0.08424920160201657,0.6559907396807101,-0.3407506998473102
944,-1.5509346505850958,-0.6734739784449117,-0.6286177982354361,-0.9846075930649058,-0.6541257490037546,-0.5968287804085799,0.711579973652392,0.7352200036482646,-0.689045108015418,0.6495421412394147,0.0855288938294642,0.34635641801626277,-0.9173571290942206
677,-1.0354333958067206,-0.6734739784449117,-0.6630972994091802,-1.6505757572778958,-0.7100348545448592,-0.5968287804085799,0.8279798993922961,0.8761912419276383,-1.2799986118371496,0.6265316555577701,-0.05294103803395837,0.661951278800897,-0.3550270626072062
1773,1.6081627825439344,1.5569710270909394,1.4746317733629548,0.5970667969409403,1.4908748123659368,-0.35285950989514187,-0.004094481426877297,-0.13252636316326677,-1.8591330455824464,-1.4110242922521457,0.08424920160201657,-1.447138431989459,0.9798128554430686
1162,-0.9693434913479517,-0.6734739784449117,-0.5337991700076395,-1.7754447880678212,-0.5876484588786608,-0.5968287804085799,0.52608044535311,0.5261376977521941,-0.0212676486968613,0.4586904658798941,0.5154376197852772,0.6494027753899774,-0.3550270626072062
1190,0.17180885897341272,-0.6734739784449117,-0.7751556782238485,1.596019043260433,-0.721966675849363,-0.5968287804085799,1.0130681205334864,1.0759782948533732,-0.689045108015418,1.6814045089633465,0.02038092588667323,0.672617506700179,-0.6992460313735875
907,-1.198455160138343,-0.6734739784449117,-0.6544774241157439,-0.7764925417483435,-0.6738984814512184,-0.5968287804085799,0.711579973652392,0.7417145035402024,-0.689045108015418,0.6924048106463994,0.08424920160201657,0.5176434895753187,-0.3550270626072062
1083,-1.5685586251074333,-0.6734739784449117,-0.637237673528872,0.4721977661510149,-0.6152621024690844,-0.5968287804085799,1.122887131743926,1.1427498718673579,-1.268179541760715,0.36755089514083183,-0.0691975300346641,0.35451294523336035,-0.9173571290942206
462,0.1321549162981545,-0.6734739784449117,-0.5768985464748199,-0.4018854493785375,-0.5859439129780175,-0.5968287804085799,0.30027281556085794,0.2971253953127394,1.083815403449777,0.566072732394234,-0.05294103803395837,0.6381091223201495,-0.7040048189602197
1148,0.03522305642529767,-0.6734739784449117,-0.7061966758763601,1.7208880740503734,-0.6456030195005376,-0.35285950989514187,0.711579973652392,0.7324598411941913,1.083815403449777,0.39011019482871906,-0.32164590581297897,0.6459519369519744,-0.3431300936406263
